gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2017-10-29,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,8,10/29,Away,SEA,L,38 to 41,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2017-11-05,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,9,11/05,Home,IND,L,14 to 20,1,0,4.0,44.0,11.0,16.0,0.0,,,,,,,
2017-11-12,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,10,11/12,Away,LA,L,7 to 33,1,0,2.0,30.0,15.0,17.0,0.0,,,,,,,
2017-11-19,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,11,11/19,Home,ARI,W,31 to 21,1,0,1.0,22.0,22.0,22.0,0.0,,,,,,,
2017-11-27,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,12,11/27,Away,BAL,L,16 to 23,1,0,,,,,,,,,,,,
2017-12-03,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,13,12/03,Away,TEN,L,13 to 24,1,1,5.0,79.0,15.8,25.0,1.0,,,,,,,
2017-12-10,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,14,12/10,Home,SF,L,16 to 26,1,0,2.0,16.0,8.0,9.0,0.0,,,,,,,
2017-12-17,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,15,12/17,Away,JAX,L,7 to 45,1,1,0.0,0.0,,,0.0,,,,,,,
2017-12-25,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,16,12/25,Home,PIT,L,6 to 34,1,1,0.0,0.0,,,0.0,,,,,,,
2017-12-31,stephenanderson/2556463,"Anderson, Stephen",TE,2017,Regular Season,17,12/31,Away,IND,L,13 to 22,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2016-09-11,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,1,09/11,Home,CHI,W,23 to 14,1,0,3.0,25.0,8.3,12.0,0.0,,,,,,,
2016-09-18,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,2,09/18,Home,KC,W,19 to 12,1,0,2.0,15.0,7.5,8.0,0.0,,,,,,,
2016-09-22,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,3,09/22,Away,NE,L,0 to 27,1,0,0.0,0.0,,,0.0,,,,,,,
2016-10-02,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,4,10/02,Home,TEN,W,27 to 20,0,0,,,,,,,,,,,,
2016-10-09,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,5,10/09,Away,MIN,L,13 to 31,0,0,,,,,,,,,,,,
2016-10-16,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,6,10/16,Home,IND,W,26 to 23,0,0,,,,,,,,,,,,
2016-10-24,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,7,10/24,Away,DEN,L,9 to 27,1,0,,,,,,,,,,,,
2016-10-30,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,8,10/30,Home,DET,W,20 to 13,1,0,2.0,17.0,8.5,10.0,0.0,,,,,,,
2016-11-13,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,10,11/13,Away,JAX,W,24 to 21,1,0,1.0,7.0,7.0,7.0,1.0,,,,,,,
2016-11-21,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,11,11/21,Away,OAK,L,20 to 27,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2016-11-27,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,12,11/27,Home,SD,L,13 to 21,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2016-12-04,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,13,12/04,Away,GB,L,13 to 21,1,0,,,,,,,,,,,,
2016-12-11,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,14,12/11,Away,IND,W,22 to 17,1,0,,,,,,,,,,,,
2016-12-18,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,15,12/18,Home,JAX,W,21 to 20,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2016-12-24,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,16,12/24,Home,CIN,W,12 to 10,1,0,,,,,,,,,,,,
2016-01-01,stephenanderson/2556463,"Anderson, Stephen",TE,2016,Regular Season,17,01/01,Away,TEN,L,17 to 24,1,0,0.0,0.0,,,0.0,,,,,,,
2017-09-17,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,2,09/17,Home,CHI,W,29 to 7,0,0,,,,,,,,,,,,
2017-09-24,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,3,09/24,Away,MIN,L,17 to 34,0,0,,,,,,,,,,,,
2017-10-01,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,4,10/01,Home,NYG,W,25 to 23,0,0,,,,,,,,,,,,
2017-10-05,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,5,10/05,Home,NE,L,14 to 19,1,0,,,,,,,,,,,,
2017-10-15,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,6,10/15,Away,ARI,L,33 to 38,0,0,,,,,,,,,,,,
2017-10-22,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,7,10/22,Away,BUF,L,27 to 30,0,0,,,,,,,,,,,,
2017-10-29,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,8,10/29,Home,CAR,L,3 to 17,0,0,,,,,,,,,,,,
2017-11-05,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,9,11/05,Away,NO,L,10 to 30,0,0,,,,,,,,,,,,
2017-11-12,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,10,11/12,Home,NYJ,W,15 to 10,0,0,,,,,,,,,,,,
2017-11-19,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,11,11/19,Away,MIA,W,30 to 20,1,0,,,,,,,,,,,,
2017-11-26,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,12,11/26,Away,ATL,L,20 to 34,1,1,,,,,,,,,,,,
2017-12-03,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,13,12/03,Away,GB,L,20 to 26,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2017-12-10,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,14,12/10,Home,DET,L,21 to 24,1,0,,,,,,,,,,,,
2017-12-18,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,15,12/18,Home,ATL,L,21 to 24,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2017-12-24,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,16,12/24,Away,CAR,L,19 to 22,1,1,,,,,,,,,,,,
2017-12-31,antonyauclair/2559044,"Auclair, Antony",TE,2017,Regular Season,17,12/31,Home,NO,W,31 to 24,1,1,,,,,,,,,,,,
2017-09-14,evanbaylis/2559299,"Baylis, Evan",TE,2017,Regular Season,2,09/14,Away,CIN,W,13 to 9,1,0,,,,,,,,,,,,
2017-09-11,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,1,09/11,Home,NO,W,29 to 19,1,0,,,,,,,,,,,,
2017-09-17,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,2,09/17,Away,PIT,L,9 to 26,1,0,0.0,0.0,,,0.0,,,,,,,
2017-09-24,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,3,09/24,Home,TB,W,34 to 17,1,0,,,,,,,,,,,,
2017-10-01,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,4,10/01,Home,DET,L,7 to 14,1,1,1.0,12.0,12.0,12.0,0.0,,,,,,,
2017-10-09,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,5,10/09,Away,CHI,W,20 to 17,1,0,,,,,,,,,,,,
2017-10-15,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,6,10/15,Home,GB,W,23 to 10,1,0,,,,,,,,,,,,
2017-10-22,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,7,10/22,Home,BAL,W,24 to 16,1,1,,,,,,,,,,,,
2017-10-29,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,8,10/29,Away,CLE,W,33 to 16,1,0,,,,,,,,,,,,
2017-11-12,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,10,11/12,Away,WAS,W,38 to 30,1,0,,,,,,,,,,,,
2017-11-19,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,11,11/19,Home,LA,W,24 to 7,1,0,,,,,,,,,,,,
2017-11-23,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,12,11/23,Away,DET,W,30 to 23,1,0,,,,,,,,,,,,
2017-12-03,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,13,12/03,Away,ATL,W,14 to 9,1,0,,,,,,,,,,,,
2017-12-10,blakebell/2552478,"Bell, Blake",TE,2017,Regular Season,14,12/10,Away,CAR,L,24 to 31,1,1,2.0,7.0,3.5,6.0,0.0,,,,,,,
2016-09-12,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,1,09/12,Home,LA,W,28 to 0,1,0,,,,,,,,,,,,
2016-09-18,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,2,09/18,Away,CAR,L,27 to 46,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2016-09-25,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,3,09/25,Away,SEA,L,18 to 37,1,0,0.0,0.0,,,0.0,,,,,,,
2016-10-02,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,4,10/02,Home,DAL,L,17 to 24,1,0,,,,,,,,,,,,
2016-10-06,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,5,10/06,Home,ARI,L,21 to 33,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2016-10-16,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,6,10/16,Away,BUF,L,16 to 45,0,0,,,,,,,,,,,,
2016-10-23,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,7,10/23,Home,TB,L,17 to 34,1,0,,,,,,,,,,,,
2016-11-06,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,9,11/06,Home,NO,L,23 to 41,1,0,,,,,,,,,,,,
2016-11-13,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,10,11/13,Away,ARI,L,20 to 23,1,0,,,,,,,,,,,,
2016-11-20,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,11,11/20,Home,NE,L,17 to 30,1,0,,,,,,,,,,,,
2016-11-27,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,12,11/27,Away,MIA,L,24 to 31,1,0,0.0,0.0,,,0.0,,,,,,,
2016-12-04,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,13,12/04,Away,CHI,L,6 to 26,1,0,,,,,,,,,,,,
2016-12-11,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,14,12/11,Home,NYJ,L,17 to 23,1,0,1.0,30.0,30.0,30.0,0.0,,,,,,,
2016-12-18,blakebell/2552478,"Bell, Blake",TE,2016,Regular Season,15,12/18,Away,ATL,L,13 to 41,1,0,1.0,45.0,45.0,45.0,0.0,,,,,,,
2015-09-14,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,1,09/14,Home,MIN,W,20 to 3,1,0,,,,,,,,,,,,
2015-09-20,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,2,09/20,Away,PIT,L,18 to 43,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2015-09-27,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,3,09/27,Away,ARI,L,7 to 47,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,
2015-10-04,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,4,10/04,Home,GB,L,3 to 17,1,0,,,,,,,,,,,,
2015-10-11,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,5,10/11,Away,NYG,L,27 to 30,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2015-10-18,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,6,10/18,Home,BAL,W,25 to 20,1,0,,,,,,,,,,,,
2015-10-22,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,7,10/22,Home,SEA,L,3 to 20,0,0,,,,,,,,,,,,
2015-11-01,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,8,11/01,Away,STL,L,6 to 27,0,0,,,,,,,,,,,,
2015-11-08,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,9,11/08,Home,ATL,W,17 to 16,1,0,,,,,,,,,,,,
2015-11-22,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,11,11/22,Away,SEA,L,13 to 29,1,0,,,,,,,,,,,,
2015-11-29,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,12,11/29,Home,ARI,L,13 to 19,1,0,3.0,67.0,22.3,48.0,0.0,,,,,,,
2015-12-06,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,13,12/06,Away,CHI,W,26 to 20,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2015-12-13,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,14,12/13,Away,CLE,L,10 to 24,1,1,3.0,49.0,16.3,24.0,0.0,,,,,,,
2015-12-20,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,15,12/20,Home,CIN,L,14 to 24,1,0,4.0,43.0,10.8,27.0,0.0,,,,,,,
2015-12-27,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,16,12/27,Away,DET,L,17 to 32,1,1,0.0,0.0,,,0.0,,,,,,,
2015-01-03,blakebell/2552478,"Bell, Blake",TE,2015,Regular Season,17,01/03,Home,STL,W,19 to 16,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-09-11,braedonbowman/2556476,"Bowman, Braedon",TE,2016,Regular Season,1,09/11,Home,CIN,L,22 to 23,0,0,,,,,,,,,,,,
2016-09-25,braedonbowman/2556476,"Bowman, Braedon",TE,2016,Regular Season,3,09/25,Away,KC,L,3 to 24,1,0,,,,,,,,,,,,
2016-10-02,braedonbowman/2556476,"Bowman, Braedon",TE,2016,Regular Season,4,10/02,Home,SEA,L,17 to 27,1,0,0.0,0.0,,,0.0,,,,,,,
2016-10-09,braedonbowman/2556476,"Bowman, Braedon",TE,2016,Regular Season,5,10/09,Away,PIT,L,13 to 31,0,0,,,,,,,,,,,,
2016-10-17,braedonbowman/2556476,"Bowman, Braedon",TE,2016,Regular Season,6,10/17,Away,ARI,L,3 to 28,1,0,,,,,,,,,,,,
2017-09-10,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,1,09/10,Away,CIN,W,20 to 0,1,1,1.0,14.0,14.0,14.0,0.0,,,,,,,
2017-09-17,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,2,09/17,Home,CLE,W,24 to 10,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-09-24,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,3,09/24,Away,JAX,L,7 to 44,1,1,2.0,14.0,7.0,7.0,0.0,,,,,,,
2017-10-01,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,4,10/01,Home,PIT,L,9 to 26,1,1,5.0,36.0,7.2,14.0,0.0,,,,,,,
2017-10-08,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,5,10/08,Away,OAK,W,30 to 17,1,1,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-10-15,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,6,10/15,Home,CHI,L,24 to 27,1,1,2.0,15.0,7.5,12.0,0.0,,,,,,,
2017-10-22,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,7,10/22,Away,MIN,L,16 to 24,1,1,2.0,12.0,6.0,8.0,0.0,,,,,,,
2017-10-26,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,8,10/26,Home,MIA,W,40 to 0,1,1,4.0,29.0,7.3,12.0,0.0,,,,,,,
2017-11-05,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,9,11/05,Away,TEN,L,20 to 23,0,0,,,,,,,,,,,,
2017-11-19,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,11,11/19,Away,GB,W,23 to 0,1,1,1.0,2.0,2.0,2.0,0.0,,,,,,,
2017-11-27,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,12,11/27,Home,HOU,W,23 to 16,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-12-03,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,13,12/03,Home,DET,W,44 to 20,1,1,1.0,11.0,11.0,11.0,0.0,,,,,,,
2017-12-10,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,14,12/10,Away,PIT,L,38 to 39,1,0,1.0,1.0,1.0,1.0,0.0,,,,,,,
2017-12-17,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,15,12/17,Away,CLE,W,27 to 10,1,1,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-12-23,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,16,12/23,Home,IND,W,23 to 16,1,0,3.0,9.0,3.0,8.0,0.0,,,,,,,
2017-12-31,nickboyle/2552402,"Boyle, Nick",TE,2017,Regular Season,17,12/31,Home,CIN,L,27 to 31,1,1,2.0,24.0,12.0,16.0,0.0,,,,,,,
2016-11-27,nickboyle/2552402,"Boyle, Nick",TE,2016,Regular Season,12,11/27,Home,CIN,W,19 to 14,1,0,,,,,,,,,,,,
2016-12-04,nickboyle/2552402,"Boyle, Nick",TE,2016,Regular Season,13,12/04,Home,MIA,W,38 to 6,1,0,2.0,24.0,12.0,20.0,0.0,,,,,,,
2016-12-12,nickboyle/2552402,"Boyle, Nick",TE,2016,Regular Season,14,12/12,Away,NE,L,23 to 30,1,0,3.0,15.0,5.0,7.0,0.0,,,,,,,
2016-12-18,nickboyle/2552402,"Boyle, Nick",TE,2016,Regular Season,15,12/18,Home,PHI,W,27 to 26,1,0,,,,,,,,,,,,
2016-12-25,nickboyle/2552402,"Boyle, Nick",TE,2016,Regular Season,16,12/25,Away,PIT,L,27 to 31,1,0,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-01-01,nickboyle/2552402,"Boyle, Nick",TE,2016,Regular Season,17,01/01,Away,CIN,L,10 to 27,1,0,,,,,,,,,,,,
2015-09-13,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,1,09/13,Away,DEN,L,13 to 19,1,0,,,,,,,,,,,,
2015-09-20,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,2,09/20,Away,OAK,L,33 to 37,1,0,,,,,,,,,,,,
2015-09-27,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,3,09/27,Home,CIN,L,24 to 28,1,0,2.0,19.0,9.5,13.0,0.0,,,,,,,
2015-10-01,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,4,10/01,Away,PIT,W,23 to 20,1,1,3.0,12.0,4.0,8.0,0.0,,,,,,,
2015-10-11,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,5,10/11,Home,CLE,L,30 to 33,1,0,3.0,27.0,9.0,11.0,0.0,,,,,,,
2015-10-18,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,6,10/18,Away,SF,L,20 to 25,1,0,,,,,,,,,,,,
2015-10-26,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,7,10/26,Away,ARI,L,18 to 26,1,0,2.0,20.0,10.0,11.0,0.0,,,,,,,
2015-11-01,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,8,11/01,Home,SD,W,29 to 26,1,0,1.0,15.0,15.0,15.0,0.0,,,,,,,
2015-11-15,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,10,11/15,Home,JAC,L,20 to 22,1,1,3.0,35.0,11.7,25.0,0.0,,,,,,,
2015-11-22,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,11,11/22,Home,STL,W,16 to 13,0,0,,,,,,,,,,,,
2015-11-30,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,12,11/30,Away,CLE,W,33 to 27,1,0,1.0,10.0,10.0,10.0,0.0,,,,,,,
2015-12-06,nickboyle/2552402,"Boyle, Nick",TE,2015,Regular Season,13,12/06,Away,MIA,L,13 to 15,1,0,3.0,15.0,5.0,7.0,0.0,,,,,,,
2017-09-17,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,2,09/17,Home,CHI,W,29 to 7,1,0,2.0,24.0,12.0,13.0,0.0,,,,,,,
2017-09-24,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,3,09/24,Away,MIN,L,17 to 34,1,0,4.0,33.0,8.3,18.0,1.0,,,,,,,
2017-10-01,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,4,10/01,Home,NYG,W,25 to 23,1,1,4.0,80.0,20.0,35.0,1.0,,,,,,,
2017-10-05,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,5,10/05,Home,NE,L,14 to 19,1,1,5.0,68.0,13.6,18.0,1.0,,,,,,,
2017-10-15,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,6,10/15,Away,ARI,L,33 to 38,1,1,6.0,76.0,12.7,21.0,1.0,,,,,,,
2017-10-22,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,7,10/22,Away,BUF,L,27 to 30,1,0,6.0,60.0,10.0,14.0,0.0,,,,,,1.0,0.0
2017-10-29,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,8,10/29,Home,CAR,L,3 to 17,1,0,4.0,64.0,16.0,23.0,0.0,,,,,,,
2017-11-05,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,9,11/05,Away,NO,L,10 to 30,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-11-12,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,10,11/12,Home,NYJ,W,15 to 10,1,0,1.0,10.0,10.0,10.0,0.0,,,,,,,
2017-11-19,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,11,11/19,Away,MIA,W,30 to 20,1,1,1.0,12.0,12.0,12.0,0.0,,,,,,,
2017-11-26,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,12,11/26,Away,ATL,L,20 to 34,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2017-12-03,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,13,12/03,Away,GB,L,20 to 26,1,0,2.0,39.0,19.5,28.0,2.0,,,,,,,
2017-12-10,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,14,12/10,Home,DET,L,21 to 24,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2017-12-18,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,15,12/18,Home,ATL,L,21 to 24,1,0,4.0,49.0,12.3,13.0,0.0,,,,,,,
2017-12-24,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,16,12/24,Away,CAR,L,19 to 22,1,1,3.0,13.0,4.3,8.0,0.0,,,,,,,
2017-12-31,cameronbrate/2550656,"Brate, Cameron",TE,2017,Regular Season,17,12/31,Home,NO,W,31 to 24,1,0,3.0,37.0,12.3,13.0,0.0,,,,,,,
2016-09-11,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,1,09/11,Away,ATL,W,31 to 24,1,0,3.0,30.0,10.0,17.0,0.0,,,,,,,
2016-09-18,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,2,09/18,Away,ARI,L,7 to 40,1,0,3.0,16.0,5.3,15.0,0.0,,,,,,,
2016-09-25,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,3,09/25,Home,LA,L,32 to 37,1,1,5.0,46.0,9.2,20.0,2.0,,,,,,,
2016-10-02,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,4,10/02,Home,DEN,L,7 to 27,1,1,5.0,67.0,13.4,19.0,0.0,,,,,,,
2016-10-10,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,5,10/10,Away,CAR,W,17 to 14,1,1,1.0,38.0,38.0,38.0,0.0,,,,,,,
2016-10-23,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,7,10/23,Away,SF,W,34 to 17,1,1,3.0,29.0,9.7,17.0,0.0,,,,,,,
2016-10-30,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,8,10/30,Home,OAK,L,24 to 30,1,0,3.0,22.0,7.3,17.0,1.0,,,,,,1.0,0.0
2016-11-03,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,9,11/03,Home,ATL,L,28 to 43,1,0,5.0,43.0,8.6,17.0,1.0,,,,,,,
2016-11-13,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,10,11/13,Home,CHI,W,36 to 10,1,0,7.0,84.0,12.0,16.0,1.0,,,,,,,
2016-11-20,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,11,11/20,Away,KC,W,19 to 17,1,1,2.0,18.0,9.0,10.0,0.0,,,,,,,
2016-11-27,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,12,11/27,Home,SEA,W,14 to 5,1,1,4.0,49.0,12.3,27.0,0.0,,,,,,,
2016-12-04,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,13,12/04,Away,SD,W,28 to 21,1,1,6.0,86.0,14.3,38.0,1.0,,,,,,,
2016-12-11,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,14,12/11,Home,NO,W,16 to 11,1,1,4.0,47.0,11.8,18.0,0.0,,,,,,,
2016-12-18,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,15,12/18,Away,DAL,L,20 to 26,1,1,5.0,73.0,14.6,22.0,1.0,,,,,,,
2016-12-24,cameronbrate/2550656,"Brate, Cameron",TE,2016,Regular Season,16,12/24,Away,NO,L,24 to 31,1,1,1.0,12.0,12.0,12.0,1.0,,,,,,,
2015-09-27,cameronbrate/2550656,"Brate, Cameron",TE,2015,Regular Season,3,09/27,Away,HOU,L,9 to 19,1,0,,,,,,,,,,,,
2015-10-04,cameronbrate/2550656,"Brate, Cameron",TE,2015,Regular Season,4,10/04,Home,CAR,L,23 to 37,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2015-10-11,cameronbrate/2550656,"Brate, Cameron",TE,2015,Regular Season,5,10/11,Home,JAC,W,38 to 31,1,1,,,,,,,,,,,,
2015-10-25,cameronbrate/2550656,"Brate, Cameron",TE,2015,Regular Season,7,10/25,Away,WAS,L,30 to 31,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2015-11-01,cameronbrate/2550656,"Brate, Cameron",TE,2015,Regular Season,8,11/01,Away,ATL,W,23 to 20,1,0,2.0,48.0,24.0,28.0,1.0,,,,,,,
2015-11-08,cameronbrate/2550656,"Brate, Cameron",TE,2015,Regular Season,9,11/08,Home,NYG,L,18 to 32,1,0,1.0,17.0,17.0,17.0,0.0,,,,,,,
