gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2017-09-10,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,1,09/10,Home,NYG,W,19 to 3,1,0,3.0,32.0,10.7,13.0,0.0,,,,,,,
2017-09-17,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,2,09/17,Away,DEN,L,17 to 42,1,1,4.0,33.0,8.3,10.0,0.0,,,,,,,
2017-09-25,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,3,09/25,Away,ARI,W,28 to 17,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2017-10-01,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,4,10/01,Home,LA,L,30 to 35,1,0,3.0,17.0,5.7,12.0,0.0,,,,,,,
2017-10-08,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,5,10/08,Home,GB,L,31 to 35,1,0,4.0,23.0,5.8,12.0,2.0,,,,,,,
2017-10-22,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,7,10/22,Away,SF,W,40 to 10,1,1,1.0,24.0,24.0,24.0,0.0,,,,,,,
2017-10-29,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,8,10/29,Away,WAS,W,33 to 19,1,1,2.0,8.0,4.0,4.0,0.0,,,,,,,
2017-11-05,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,9,11/05,Home,KC,W,28 to 17,1,0,4.0,24.0,6.0,7.0,2.0,,,,,,,
2017-11-12,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,10,11/12,Away,ATL,L,7 to 27,1,0,2.0,23.0,11.5,17.0,0.0,,,,,,,
2017-11-19,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,11,11/19,Home,PHI,L,9 to 37,1,1,2.0,7.0,3.5,4.0,0.0,,,,,,,
2017-11-23,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,12,11/23,Home,LAC,L,6 to 28,1,0,2.0,19.0,9.5,12.0,0.0,,,,,,,
2017-11-30,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,13,11/30,Home,WAS,W,38 to 14,1,0,2.0,14.0,7.0,8.0,0.0,,,,,,,
2017-12-10,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,14,12/10,Away,NYG,W,30 to 10,1,0,3.0,59.0,19.7,54.0,0.0,,,,,,,
2017-12-17,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,15,12/17,Away,OAK,W,20 to 17,1,0,1.0,15.0,15.0,15.0,0.0,,,,,,,
2017-12-24,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,16,12/24,Home,SEA,L,12 to 21,1,0,2.0,12.0,6.0,6.0,0.0,,,,,,,
2017-12-31,colebeasley/2535698,"Beasley, Cole",WR,2017,Regular Season,17,12/31,Away,PHI,W,6 to 0,0,0,,,,,,,,,,,,
2016-09-11,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,1,09/11,Home,NYG,L,19 to 20,1,0,8.0,65.0,8.1,15.0,0.0,,,,,,,
2016-09-18,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,2,09/18,Away,WAS,W,27 to 23,1,1,5.0,75.0,15.0,28.0,0.0,,,,,,,
2016-09-25,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,3,09/25,Home,CHI,W,31 to 17,1,0,7.0,73.0,10.4,29.0,0.0,,,,,,,
2016-10-02,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,4,10/02,Away,SF,W,24 to 17,1,1,3.0,66.0,22.0,47.0,0.0,1.0,7.0,7.0,7.0,0.0,,
2016-10-09,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,5,10/09,Home,CIN,W,28 to 14,1,0,4.0,53.0,13.3,18.0,1.0,,,,,,,
2016-10-16,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,6,10/16,Away,GB,W,30 to 16,1,0,6.0,58.0,9.7,19.0,2.0,,,,,,,
2016-10-30,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,8,10/30,Home,PHI,W,29 to 23,1,1,4.0,53.0,13.3,24.0,0.0,,,,,,,
2016-11-06,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,9,11/06,Away,CLE,W,35 to 10,1,0,6.0,56.0,9.3,18.0,1.0,,,,,,,
2016-11-13,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,10,11/13,Away,PIT,W,35 to 30,1,0,5.0,33.0,6.6,10.0,0.0,,,,,,,
2016-11-20,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,11,11/20,Home,BAL,W,27 to 17,1,1,5.0,59.0,11.8,17.0,1.0,,,,,,,
2016-11-24,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,12,11/24,Home,WAS,W,31 to 26,1,0,5.0,56.0,11.2,18.0,0.0,,,,,,,
2016-12-01,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,13,12/01,Away,MIN,W,17 to 15,1,1,2.0,23.0,11.5,13.0,0.0,,,,,,,
2016-12-11,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,14,12/11,Away,NYG,L,7 to 10,1,0,4.0,41.0,10.3,18.0,0.0,,,,,,,
2016-12-18,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,15,12/18,Home,TB,W,26 to 20,1,0,4.0,48.0,12.0,22.0,0.0,,,,,,,
2016-12-26,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,16,12/26,Home,DET,W,42 to 21,1,1,4.0,25.0,6.3,12.0,0.0,,,,,,,
2016-01-01,colebeasley/2535698,"Beasley, Cole",WR,2016,Regular Season,17,01/01,Away,PHI,L,13 to 27,1,0,3.0,49.0,16.3,33.0,0.0,,,,,,,
2015-09-13,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,1,09/13,Home,NYG,W,27 to 26,1,0,4.0,49.0,12.3,16.0,0.0,,,,,,1.0,1.0
2015-09-20,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,2,09/20,Away,PHI,W,20 to 10,1,0,4.0,14.0,3.5,9.0,0.0,,,,,,,
2015-09-27,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,3,09/27,Home,ATL,L,28 to 39,1,0,4.0,49.0,12.3,20.0,0.0,,,,,,,
2015-10-04,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,4,10/04,Away,NO,L,20 to 26,1,0,6.0,62.0,10.3,19.0,0.0,,,,,,,
2015-10-11,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,5,10/11,Home,NE,L,6 to 30,1,0,4.0,40.0,10.0,21.0,0.0,,,,,,,
2015-10-25,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,7,10/25,Away,NYG,L,20 to 27,1,0,0.0,0.0,,,0.0,,,,,,1.0,1.0
2015-11-01,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,8,11/01,Home,SEA,L,12 to 13,1,0,0.0,0.0,,,0.0,,,,,,,
2015-11-08,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,9,11/08,Home,PHI,L,27 to 33,1,0,9.0,112.0,12.4,30.0,2.0,,,,,,,
2015-11-15,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,10,11/15,Away,TB,L,6 to 10,1,1,1.0,8.0,8.0,8.0,0.0,,,,,,,
2015-11-22,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,11,11/22,Away,MIA,W,24 to 14,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2015-11-26,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,12,11/26,Home,CAR,L,14 to 33,1,0,6.0,44.0,7.3,17.0,1.0,,,,,,,
2015-12-07,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,13,12/07,Away,WAS,W,19 to 16,1,0,0.0,0.0,,,0.0,,,,,,,
2015-12-13,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,14,12/13,Away,GB,L,7 to 28,1,0,3.0,25.0,8.3,12.0,0.0,,,,,,,
2015-12-19,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,15,12/19,Home,NYJ,L,16 to 19,1,1,3.0,37.0,12.3,23.0,0.0,,,,,,,
2015-12-27,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,16,12/27,Away,BUF,L,6 to 16,1,1,2.0,29.0,14.5,25.0,0.0,,,,,,,
2015-01-03,colebeasley/2535698,"Beasley, Cole",WR,2015,Regular Season,17,01/03,Home,WAS,L,23 to 34,1,0,5.0,53.0,10.6,22.0,2.0,,,,,,,
2014-09-07,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,1,09/07,Home,SF,L,17 to 28,1,0,4.0,42.0,10.5,13.0,0.0,,,,,,,
2014-09-14,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,2,09/14,Away,TEN,W,26 to 10,1,0,1.0,10.0,10.0,10.0,0.0,,,,,,,
2014-09-21,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,3,09/21,Away,STL,W,34 to 31,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2014-09-28,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,4,09/28,Home,NO,W,38 to 17,1,1,2.0,14.0,7.0,10.0,0.0,,,,,,,
2014-10-05,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,5,10/05,Home,HOU,W,20 to 17,1,0,4.0,23.0,5.8,8.0,0.0,,,,,,,
2014-10-12,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,6,10/12,Away,SEA,W,30 to 23,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2014-10-19,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,7,10/19,Home,NYG,W,31 to 21,1,0,,,,,,,,,,,,
2014-10-27,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,8,10/27,Home,WAS,L,17 to 20,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2014-11-02,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,9,11/02,Home,ARI,L,17 to 28,1,1,1.0,12.0,12.0,12.0,0.0,,,,,,,
2014-11-09,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,10,11/09,Away,JAC,W,31 to 17,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,1.0,1.0
2014-11-23,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,12,11/23,Away,NYG,W,31 to 28,1,0,2.0,66.0,33.0,45.0,1.0,,,,,,,
2014-11-27,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,13,11/27,Home,PHI,L,10 to 33,1,0,4.0,41.0,10.3,16.0,0.0,,,,,,1.0,1.0
2014-12-04,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,14,12/04,Away,CHI,W,41 to 28,1,0,3.0,42.0,14.0,24.0,2.0,,,,,,,
2014-12-14,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,15,12/14,Away,PHI,W,38 to 27,1,0,4.0,42.0,10.5,13.0,0.0,,,,,,,
2014-12-21,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,16,12/21,Home,IND,W,42 to 7,1,0,2.0,29.0,14.5,24.0,1.0,,,,,,,
2014-12-28,colebeasley/2535698,"Beasley, Cole",WR,2014,Regular Season,17,12/28,Away,WAS,W,44 to 17,1,0,6.0,57.0,9.5,19.0,0.0,,,,,,,
2013-09-08,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,1,09/08,Home,NYG,W,36 to 31,0,0,,,,,,,,,,,,
2013-09-15,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,2,09/15,Away,KC,L,16 to 17,0,0,,,,,,,,,,,,
2013-09-22,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,3,09/22,Home,STL,W,31 to 7,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2013-09-29,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,4,09/29,Away,SD,L,21 to 30,1,0,3.0,16.0,5.3,6.0,0.0,,,,,,,
2013-10-06,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,5,10/06,Home,DEN,L,48 to 51,1,0,4.0,47.0,11.8,23.0,1.0,,,,,,,
2013-10-13,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,6,10/13,Home,WAS,W,31 to 16,1,0,4.0,44.0,11.0,14.0,0.0,,,,,,,
2013-10-20,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,7,10/20,Away,PHI,W,17 to 3,1,1,6.0,53.0,8.8,14.0,0.0,,,,,,,
2013-10-27,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,8,10/27,Away,DET,L,30 to 31,1,1,1.0,8.0,8.0,8.0,0.0,,,,,,1.0,0.0
2013-11-03,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,9,11/03,Home,MIN,W,27 to 23,1,0,6.0,68.0,11.3,18.0,0.0,,,,,,,
2013-11-10,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,10,11/10,Away,NO,L,17 to 49,1,0,1.0,18.0,18.0,18.0,0.0,,,,,,,
2013-11-24,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,12,11/24,Away,NYG,W,24 to 21,1,0,2.0,13.0,6.5,13.0,0.0,,,,,,,
2013-11-28,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,13,11/28,Home,OAK,W,31 to 24,1,0,3.0,19.0,6.3,9.0,0.0,,,,,,,
2013-12-09,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,14,12/09,Away,CHI,L,28 to 45,1,0,2.0,20.0,10.0,11.0,1.0,,,,,,,
2013-12-15,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,15,12/15,Home,GB,L,36 to 37,1,0,3.0,19.0,6.3,9.0,0.0,,,,,,,
2013-12-22,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,16,12/22,Away,WAS,W,24 to 23,1,1,2.0,29.0,14.5,20.0,0.0,,,,,,,
2013-12-29,colebeasley/2535698,"Beasley, Cole",WR,2013,Regular Season,17,12/29,Home,PHI,L,22 to 24,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2012-09-05,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,1,09/05,Away,NYG,W,24 to 17,1,0,,,,,,,,,,,,
2012-09-16,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,2,09/16,Away,SEA,L,7 to 27,0,0,,,,,,,,,,,,
2012-09-23,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,3,09/23,Home,TB,W,16 to 10,0,0,,,,,,,,,,,,
2012-10-01,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,4,10/01,Home,CHI,L,18 to 34,1,0,2.0,14.0,7.0,7.0,0.0,,,,,,,
2012-10-14,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,6,10/14,Away,BAL,L,29 to 31,0,0,,,,,,,,,,,,
2012-10-21,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,7,10/21,Away,CAR,W,19 to 14,0,0,,,,,,,,,,,,
2012-10-28,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,8,10/28,Home,NYG,L,24 to 29,1,0,,,,,,,,,,,,
2012-11-04,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,9,11/04,Away,ATL,L,13 to 19,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2012-11-11,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,10,11/11,Away,PHI,W,38 to 23,1,0,1.0,3.0,3.0,3.0,0.0,,,,,,,
2012-11-18,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,11,11/18,Home,CLE,W,23 to 20,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2012-11-22,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,12,11/22,Home,WAS,L,31 to 38,1,0,7.0,68.0,9.7,20.0,0.0,,,,,,,
2012-12-02,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,13,12/02,Home,PHI,W,38 to 33,1,0,1.0,13.0,13.0,13.0,0.0,,,,,,,
2012-12-09,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,14,12/09,Away,CIN,W,20 to 19,0,0,,,,,,,,,,,,
2012-12-16,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,15,12/16,Home,PIT,W,27 to 24,1,0,2.0,14.0,7.0,8.0,0.0,,,,,,,
2012-12-23,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,16,12/23,Home,NO,L,31 to 34,0,0,,,,,,,,,,,,
2012-12-30,colebeasley/2535698,"Beasley, Cole",WR,2012,Regular Season,17,12/30,Away,WAS,L,18 to 28,1,0,0.0,0.0,,,0.0,,,,,,,
2017-09-10,odellbeckham/2543496,"Beckham, Odell",WR,2017,Regular Season,1,09/10,Away,DAL,L,3 to 19,0,0,,,,,,,,,,,,
2017-09-18,odellbeckham/2543496,"Beckham, Odell",WR,2017,Regular Season,2,09/18,Home,DET,L,10 to 24,1,0,4.0,36.0,9.0,16.0,0.0,,,,,,,
2017-09-24,odellbeckham/2543496,"Beckham, Odell",WR,2017,Regular Season,3,09/24,Away,PHI,L,24 to 27,1,1,9.0,79.0,8.8,14.0,2.0,,,,,,,
2017-10-01,odellbeckham/2543496,"Beckham, Odell",WR,2017,Regular Season,4,10/01,Away,TB,L,23 to 25,1,1,7.0,90.0,12.9,42.0,0.0,,,,,,,
2017-10-08,odellbeckham/2543496,"Beckham, Odell",WR,2017,Regular Season,5,10/08,Home,LAC,L,22 to 27,1,0,5.0,97.0,19.4,48.0,1.0,1.0,8.0,8.0,8.0,0.0,,
2016-09-11,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,1,09/11,Away,DAL,W,20 to 19,1,1,4.0,73.0,18.3,45.0,0.0,,,,,,,
2016-09-18,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,2,09/18,Home,NO,W,16 to 13,1,1,8.0,86.0,10.8,17.0,0.0,,,,,,,
2016-09-25,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,3,09/25,Home,WAS,L,27 to 29,1,1,7.0,121.0,17.3,26.0,0.0,,,,,,,
2016-10-03,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,4,10/03,Away,MIN,L,10 to 24,1,1,3.0,23.0,7.7,10.0,0.0,,,,,,,
2016-10-09,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,5,10/09,Away,GB,L,16 to 23,1,1,5.0,56.0,11.2,16.0,1.0,,,,,,,
2016-10-16,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,6,10/16,Home,BAL,W,27 to 23,1,1,8.0,222.0,27.8,75.0,2.0,,,,,,1.0,1.0
2016-10-23,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,7,10/23,Away,LA,W,17 to 10,1,1,5.0,49.0,9.8,22.0,0.0,,,,,,,
2016-11-06,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,9,11/06,Home,PHI,W,28 to 23,1,1,4.0,46.0,11.5,26.0,2.0,,,,,,,
2016-11-14,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,10,11/14,Home,CIN,W,21 to 20,1,1,10.0,97.0,9.7,21.0,1.0,,,,,,,
2016-11-20,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,11,11/20,Home,CHI,W,22 to 16,1,1,5.0,46.0,9.2,20.0,0.0,,,,,,1.0,0.0
2016-11-27,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,12,11/27,Away,CLE,W,27 to 13,1,1,6.0,96.0,16.0,41.0,2.0,,,,,,,
2016-12-04,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,13,12/04,Away,PIT,L,14 to 24,1,1,10.0,100.0,10.0,25.0,0.0,,,,,,,
2016-12-11,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,14,12/11,Home,DAL,W,10 to 7,1,1,4.0,94.0,23.5,61.0,1.0,,,,,,1.0,0.0
2016-12-18,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,15,12/18,Home,DET,W,17 to 6,1,1,6.0,64.0,10.7,25.0,1.0,1.0,9.0,9.0,9.0,0.0,,
2016-12-22,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,16,12/22,Away,PHI,L,19 to 24,1,1,11.0,150.0,13.6,33.0,0.0,,,,,,,
2016-01-01,odellbeckham/2543496,"Beckham, Odell",WR,2016,Regular Season,17,01/01,Away,WAS,W,19 to 10,1,1,5.0,44.0,8.8,15.0,0.0,,,,,,,
2015-09-13,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,1,09/13,Away,DAL,L,26 to 27,1,1,5.0,44.0,8.8,16.0,0.0,,,,,,,
2015-09-20,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,2,09/20,Home,ATL,L,20 to 24,1,1,7.0,146.0,20.9,67.0,1.0,,,,,,,
2015-09-24,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,3,09/24,Home,WAS,W,32 to 21,1,1,7.0,79.0,11.3,30.0,1.0,,,,,,,
2015-10-04,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,4,10/04,Away,BUF,W,24 to 10,1,1,5.0,38.0,7.6,9.0,0.0,,,,,,,
2015-10-11,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,5,10/11,Home,SF,W,30 to 27,1,1,7.0,121.0,17.3,49.0,1.0,1.0,3.0,3.0,3.0,0.0,,
2015-10-19,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,6,10/19,Away,PHI,L,7 to 27,1,1,7.0,61.0,8.7,17.0,1.0,,,,,,,
2015-10-25,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,7,10/25,Home,DAL,W,27 to 20,1,1,4.0,35.0,8.8,10.0,0.0,,,,,,,
2015-11-01,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,8,11/01,Away,NO,L,49 to 52,1,1,8.0,130.0,16.3,50.0,3.0,,,,,,,
2015-11-08,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,9,11/08,Away,TB,W,32 to 18,1,1,9.0,105.0,11.7,24.0,0.0,,,,,,1.0,0.0
2015-11-15,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,10,11/15,Home,NE,L,26 to 27,1,1,4.0,104.0,26.0,87.0,1.0,,,,,,,
2015-11-29,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,12,11/29,Away,WAS,L,14 to 20,1,1,9.0,142.0,15.8,31.0,1.0,,,,,,,
2015-12-06,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,13,12/06,Home,NYJ,L,20 to 23,1,1,6.0,149.0,24.8,72.0,1.0,,,,,,,
2015-12-14,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,14,12/14,Away,MIA,W,31 to 24,1,1,7.0,166.0,23.7,84.0,2.0,,,,,,,
2015-12-20,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,15,12/20,Home,CAR,L,35 to 38,1,1,6.0,76.0,12.7,40.0,1.0,,,,,,1.0,0.0
2015-01-03,odellbeckham/2543496,"Beckham, Odell",WR,2015,Regular Season,17,01/03,Home,PHI,L,30 to 35,1,1,5.0,54.0,10.8,24.0,0.0,,,,,,,
2014-09-08,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,1,09/08,Away,DET,L,14 to 35,0,0,,,,,,,,,,,,
2014-09-14,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,2,09/14,Home,ARI,L,14 to 25,0,0,,,,,,,,,,,,
2014-09-21,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,3,09/21,Home,HOU,W,30 to 17,0,0,,,,,,,,,,,,
2014-09-25,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,4,09/25,Away,WAS,W,45 to 14,0,0,,,,,,,,,,,,
2014-10-05,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,5,10/05,Home,ATL,W,30 to 20,1,0,4.0,44.0,11.0,15.0,1.0,,,,,,,
2014-10-12,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,6,10/12,Away,PHI,L,0 to 27,1,1,2.0,28.0,14.0,18.0,0.0,,,,,,,
2014-10-19,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,7,10/19,Away,DAL,L,21 to 31,1,1,4.0,34.0,8.5,11.0,2.0,1.0,13.0,13.0,13.0,0.0,,
2014-11-03,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,9,11/03,Home,IND,L,24 to 40,1,1,8.0,156.0,19.5,59.0,0.0,,,,,,,
2014-11-09,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,10,11/09,Away,SEA,L,17 to 38,1,1,7.0,108.0,15.4,44.0,0.0,1.0,11.0,11.0,11.0,0.0,,
2014-11-16,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,11,11/16,Home,SF,L,10 to 16,1,1,6.0,93.0,15.5,37.0,0.0,,,,,,,
2014-11-23,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,12,11/23,Home,DAL,L,28 to 31,1,1,10.0,146.0,14.6,43.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,,
2014-11-30,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,13,11/30,Away,JAC,L,24 to 25,1,1,7.0,90.0,12.9,29.0,0.0,1.0,4.0,4.0,4.0,0.0,,
2014-12-07,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,14,12/07,Away,TEN,W,36 to 7,1,1,11.0,130.0,11.8,50.0,1.0,1.0,9.0,9.0,9.0,0.0,,
2014-12-14,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,15,12/14,Home,WAS,W,24 to 13,1,1,12.0,143.0,11.9,35.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2014-12-21,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,16,12/21,Away,STL,W,37 to 27,1,1,8.0,148.0,18.5,80.0,2.0,1.0,0.0,0.0,0.0,0.0,,
2014-12-28,odellbeckham/2543496,"Beckham, Odell",WR,2014,Regular Season,17,12/28,Home,PHI,L,26 to 34,1,1,12.0,185.0,15.4,63.0,1.0,,,,,,,
2017-09-10,joshbellamy/2535964,"Bellamy, Josh",WR,2017,Regular Season,1,09/10,Home,ATL,L,17 to 23,1,0,3.0,27.0,9.0,14.0,0.0,,,,,,,
2017-09-17,joshbellamy/2535964,"Bellamy, Josh",WR,2017,Regular Season,2,09/17,Away,TB,L,7 to 29,1,1,4.0,51.0,12.8,17.0,0.0,,,,,,,
2017-09-24,joshbellamy/2535964,"Bellamy, Josh",WR,2017,Regular Season,3,09/24,Home,PIT,W,23 to 17,1,0,,,,,,,,,,,,
2017-09-28,joshbellamy/2535964,"Bellamy, Josh",WR,2017,Regular Season,4,09/28,Away,GB,L,14 to 35,1,1,3.0,36.0,12.0,15.0,0.0,,,,,,,
